Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Visibility,Recovered,Fatalities,RecentCases,RecentCases14,PositiveTest14Days,PositiveTest07Days,LongCovid,StillSick,Tested,Positive,Hospital,Severe,ICU,Vaccinated,RecentVaccinated,VaccineSideEffects,RefuseVaccine,ContactsDoctors,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/03/23,Germany,DE,Rheinland-Pfalz,DERP,,200,3,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/23,Germany,DE,Rheinland-Pfalz,DERP,,20,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/24,Germany,DE,Nordrhein-Westfalen,DENW,,100,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/24,Germany,DE,Hessen,DEHE,,13,2,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/24,Germany,DE,Berlin,DEBE,,50,1,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/24,Germany,DE,,,,54,1,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/24,Germany,DE,,,,200,7,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/24,Germany,DE,Bayern,DEBY,,100,3,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/24,Germany,DE,Sachsen,DESN,,150,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/24,Germany,DE,Bayern,DEBY,,100,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/24,Germany,DE,,,,30,1,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/24,Germany,DE,,,,200,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/24,Germany,DE,Bayern,DEBY,,50,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/24,Germany,DE,,,,300,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/24,Germany,DE,Bayern,DEBY,,100,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/24,Germany,DE,Nordrhein-Westfalen,DENW,,1000,2,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/24,Germany,DE,Hessen,DEHE,,100,1,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/24,Germany,DE,,,,16,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/24,Germany,DE,Sachsen,DESN,,20,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/25,Germany,DE,Hessen,DEHE,,65,6,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/25,Germany,DE,Nordrhein-Westfalen,DENW,,20,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/25,Germany,DE,Hessen,DEHE,,100,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/25,Germany,DE,Nordrhein-Westfalen,DENW,,100,2,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/25,Germany,DE,,,,80,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/25,Germany,DE,Hessen,DEHE,,100,2,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/25,Germany,DE,Hessen,DEHE,,30,4,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/25,Germany,DE,Nordrhein-Westfalen,DENW,,100,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/25,Germany,DE,Hessen,DEHE,,150,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/25,Germany,DE,Hessen,DEHE,,150,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/25,Germany,DE,Hessen,DEHE,,10,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/25,Germany,DE,Nordrhein-Westfalen,DENW,,100,3,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/25,Germany,DE,Hessen,DEHE,,50,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/25,Germany,DE,Bayern,DEBY,,10,3,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/25,Germany,DE,Nordrhein-Westfalen,DENW,,100,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/25,Germany,DE,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/25,Germany,DE,Hessen,DEHE,,50,2,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/25,Germany,DE,Hessen,DEHE,,100,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/26,Germany,DE,Nordrhein-Westfalen,DENW,,100,7,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/26,Germany,DE,Berlin,DEBE,,30,2,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/26,Germany,DE,Hessen,DEHE,,40,1,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/26,Germany,DE,Nordrhein-Westfalen,DENW,,20,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/26,Germany,DE,Nordrhein-Westfalen,DENW,,3,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/26,Germany,DE,,,,50,1,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
2020/03/26,Germany,DE,Nordrhein-Westfalen,DENW,,100,0,,,,,,,,,,,,,,,,,,,,,,,DE-raw-csv,,
