"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active"
2021-01-14,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2021-01-15,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2021-01-16,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2021-01-17,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2021-01-18,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2021-01-19,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2021-01-20,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2021-01-21,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2021-01-22,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2021-01-23,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2021-01-24,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2021-01-25,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2021-01-26,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
2021-01-27,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-28,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-29,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-30,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-31,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-01,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-02,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-03,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-04,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-05,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-06,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-07,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-08,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-09,"Northern Cyprus","OWID_CYN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
