ISO2,ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..99,B1_1..77,B1_1.1,B1_1.2,B1_2..99,B1_2..77,B1_2.1,B1_2.2,B1_3..99,B1_3..77,B1_3.1,B1_3.2,B1_4..99,B1_4..77,B1_4.1,B1_4.2,B1_5..99,B1_5..77,B1_5.1,B1_5.2,B1_6..99,B1_6..77,B1_6.1,B1_6.2,B1_7..99,B1_7..77,B1_7.1,B1_7.2,B1_8..99,B1_8..77,B1_8.1,B1_8.2,B1_9..99,B1_9..77,B1_9.1,B1_9.2,B1_10..99,B1_10..77,B1_10.1,B1_10.2,B1_11..99,B1_11..77,B1_11.1,B1_11.2,B1_12..99,B1_12..77,B1_12.1,B1_12.2,B1_13..99,B1_13..77,B1_13.1,B1_13.2,B1_14..99,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10..77,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10..77,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10..77,V5c_10.0,V5c_10.1,V5d_1..99,V5d_1..77,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2..77,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3..77,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4..77,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5..77,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6..77,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7..77,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8..77,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9..77,V5d_9.0,V5d_9.1,V5d_10..99,V5d_10..77,V5d_10.0,V5d_10.1,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13..77,V13.1,V13.2,V13.3,V13.4,V15..99,V15..77,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CA,CAN,Canada,2021-03-02,2021-03-02,1857,2,28811.847995254,1,11205.6448335797,164,1816,25521152.12385378,1543,0,4,9,1844,0,5,112,1740,0,3,35,1819,0,2,306,1549,0,4,297,1556,0,1,279,1577,0,3,68,1786,0,4,35,1818,0,2,55,1800,0,2,14,1841,0,3,69,1785,0,5,281,1571,0,5,45,1807,0,3,192,1662,1848,2,3,4,1745,4,38,70,1822,1,16,18,1551,4,64,238,1560,5,73,219,1578,4,76,199,1789,3,34,31,1822,0,12,23,1802,2,19,34,1843,3,8,3,1788,2,29,38,1576,4,72,205,1812,2,20,23,1665,5,63,124,38,3,87,1729,1776,0,16,65,55,18,657,1127,1201,4,96,556,1761,0,5,83,8,1761,0,2,94,0,1855,0,1,1,0,177,20,72,1588,68,11,92,1682,4,1765,1,44,46,1,1811,0,5,39,2,170,1,1074,301,172,139,221,28,466,969,173,221,38,647,736,215,221,32,610,772,222,221,36,156,885,559,221,19,961,563,93,1720,1,67,69,1720,1,100,36,1720,1,77,59,1720,1,113,23,1720,1,95,41,1720,1,111,25,1720,1,132,4,1720,1,130,6,1720,1,107,29,1720,1,77,59,1687,0,75,95,1687,0,127,43,1687,0,144,26,1687,0,152,18,1687,0,67,103,1687,0,98,72,1687,0,162,8,1687,0,169,1,1687,0,150,20,1687,0,148,22,1560,3,140,154,1560,3,228,66,1560,3,281,13,1560,3,271,23,1560,3,161,133,1560,3,122,172,1560,3,275,19,1560,3,294,0,1560,3,270,24,1560,3,270,24,1856,0,0,1,1856,0,1,0,1856,0,1,0,1856,0,1,0,1856,0,1,0,1856,0,1,0,1856,0,1,0,1856,0,1,0,1856,0,1,0,1856,0,1,0,1760,0,95,2,1760,0,66,31,1760,0,49,48,1760,0,71,26,1760,0,55,42,1760,0,69,28,1760,0,67,30,227,9,277,325,549,470,142,49,1369,297,142,49,1592,74,142,49,1592,74,142,49,1500,166,142,49,1305,361,142,49,1644,22,142,49,1556,110,142,49,1568,98,142,49,1389,277,142,49,877,789,915,12,31,899,314,10,241,1292,327,4,465,516,315,230,488,2,38,1329,492,12,116,1237,1789,8,15,45,1789,12,14,42,1789,11,6,51,1789,12,11,45,1789,10,13,45,1789,12,7,49,1857,0,0,0,1857,0,0,0,1857,0,0,0,1857,0,0,0,1857,0,0,0,1857,0,0,0,1857,0,0,0,1857,0,0,0,1857,0,0,0,1857,0,0,0,1857,0,0,0,1857,0,0,0,155,17,574,1111,155,14,961,727,155,33,377,1292,155,19,619,1064,155,33,55,1614,155,34,96,1572,167,2,515,1173,1342,2,383,60,20,50,176,4,8,98,529,1042,176,13,1665,3,189,16,269,1383,189,1,1404,173,28,23,7,32,189,1,639,460,382,186,196,13,641,731,184,92,203,4,757,881,12,212,1,736,841,67,1286,0,518,53,901,1,943,12,1481,2,358,16,1243,4,353,257,1803,1,35,18,1762,1,86,8,222,1,27,52,228,326,1001,222,2,46,83,250,412,842,232,21,320,674,405,205,232,4,41,121,252,1207,232,1,150,278,410,786,1434,19,314,90,1434,53,43,327,1434,37,102,284,242,5,887,723,1134,0,244,479,1623,0,64,6,32,19,11,12,90,737,0,23,64,78,98,23,56,154,49,9,50,99,64,29,40,284,291,18,610,916,7,15,291,3,145,293,280,276,300,216,53,310,43,899,315,290,310,15,441,421,403,176,91,8.475988700564972,13.654252168254072,2.041095890410959,1.316965748356421,12.537270875763747,5.237612444893951,2.6648936170212765,1.3917125640485615
CA,CAN,Canada,2021-03-03,2021-03-03,1901,8,69340.73909773778,6,45355.21457704165,166,1833,23526835.53395807,1541,0,3,20,1878,0,3,112,1786,0,3,35,1863,0,4,333,1564,0,3,347,1551,0,4,300,1597,0,4,78,1819,0,4,35,1862,0,4,71,1826,0,2,13,1886,0,4,80,1817,0,4,318,1579,0,3,54,1844,0,3,195,1703,1881,1,9,10,1789,2,34,76,1866,1,13,21,1568,3,84,246,1554,7,85,255,1601,5,73,222,1823,0,37,41,1866,1,15,19,1830,0,26,45,1888,0,8,5,1821,0,27,53,1583,2,82,234,1847,0,26,28,1706,1,74,120,64,4,87,1746,1819,0,23,59,75,21,668,1137,1235,9,100,557,1801,0,3,94,3,1801,0,3,97,0,1898,0,0,3,0,209,14,63,1615,88,5,133,1667,8,1768,1,84,47,1,1815,2,6,78,0,229,2,1096,279,175,120,264,33,516,919,169,264,33,690,712,202,264,31,650,733,223,264,42,179,826,590,264,18,1031,513,75,1781,0,38,82,1781,0,84,36,1781,0,75,45,1781,0,88,32,1781,0,81,39,1781,0,97,23,1781,0,118,2,1781,0,115,5,1781,0,91,29,1781,0,65,55,1730,0,77,94,1730,0,121,50,1730,0,143,28,1730,0,151,20,1730,0,69,102,1730,0,99,72,1730,0,163,8,1730,0,169,2,1730,0,150,21,1730,0,143,28,1628,6,136,131,1628,6,203,64,1628,6,255,12,1628,6,240,27,1628,6,127,140,1628,6,115,152,1628,6,252,15,1628,6,267,0,1628,6,240,27,1628,6,249,18,1901,0,0,0,1901,0,0,0,1901,0,0,0,1901,0,0,0,1901,0,0,0,1901,0,0,0,1901,0,0,0,1901,0,0,0,1901,0,0,0,1901,0,0,0,1816,0,79,6,1816,0,46,39,1816,0,41,44,1816,0,65,20,1816,0,49,36,1816,0,60,25,1816,0,68,17,269,2,270,349,507,504,151,46,1445,259,151,46,1630,74,151,46,1636,68,151,46,1518,186,151,46,1305,399,151,46,1676,28,151,46,1605,99,151,46,1576,128,151,46,1400,304,151,46,856,848,980,5,22,894,360,6,234,1301,365,0,470,519,336,211,532,6,29,1334,537,19,89,1256,1842,11,11,37,1842,10,16,33,1842,12,5,42,1842,9,14,36,1842,10,8,41,1842,11,6,42,1901,0,0,0,1901,0,0,0,1901,0,0,0,1901,0,0,0,1901,0,0,0,1901,0,0,0,1901,0,0,0,1901,0,0,0,1901,0,0,0,1901,0,0,0,1901,0,0,0,1901,0,0,0,173,12,557,1159,173,6,1002,720,173,20,372,1336,173,15,570,1143,173,22,49,1657,173,23,102,1603,190,6,492,1213,1409,0,360,77,21,34,196,3,10,110,491,1091,196,4,1697,4,217,16,285,1383,217,0,1421,152,26,21,10,54,217,3,734,407,369,171,224,11,675,741,161,89,229,2,780,871,19,235,1,764,847,54,1347,5,493,56,903,7,981,10,1531,7,346,17,1335,5,331,230,1853,0,35,13,1800,1,97,3,245,0,16,67,216,318,1039,245,0,37,94,256,375,894,268,15,344,670,400,204,268,2,45,103,242,1241,268,0,147,293,416,777,1465,12,315,109,1465,50,57,329,1465,44,114,278,279,2,849,771,1130,3,230,538,1682,0,48,4,38,23,4,9,93,841,2,23,72,60,87,13,63,166,43,8,46,116,36,20,38,267,331,30,634,888,7,11,331,3,124,275,280,301,286,230,71,352,41,921,296,291,352,20,452,432,355,203,87,8.566194029850747,13.425821110285922,1.9871794871794872,1.1565015510131569,12.532974427994617,5.140443996402812,2.589641434262948,1.3621359049319024
CA,CAN,Canada,2021-03-04,2021-03-04,1798,6,75420.59267878775,3,38903.45967492003,149,1736,23608715.766073655,1480,0,4,15,1779,0,3,115,1680,0,4,52,1742,0,4,321,1473,0,4,301,1493,0,3,277,1518,0,4,77,1717,0,3,29,1766,0,4,60,1734,0,5,11,1782,0,3,54,1741,0,3,264,1531,0,5,52,1741,0,5,176,1617,1783,0,11,4,1683,3,35,77,1746,0,18,34,1477,4,77,240,1497,2,72,227,1521,4,62,211,1721,2,40,35,1769,2,15,12,1738,1,34,25,1787,0,7,4,1744,1,19,34,1534,3,58,203,1746,2,28,22,1622,1,61,114,59,3,76,1660,1727,0,20,51,76,19,606,1097,1194,1,103,500,1695,0,2,97,4,1695,0,4,98,1,1794,0,3,1,0,204,18,73,1503,87,5,109,1594,3,1689,0,60,49,0,1738,0,5,55,0,203,4,1032,281,142,136,237,45,449,896,171,237,39,628,672,222,237,31,624,701,205,237,52,153,811,545,237,19,970,480,92,1662,1,67,68,1662,1,103,32,1662,1,78,57,1662,1,111,24,1662,1,97,38,1662,1,113,22,1662,1,128,7,1662,1,126,9,1662,1,111,24,1662,1,83,52,1660,0,62,76,1660,0,102,36,1660,0,112,26,1660,0,119,19,1660,0,54,84,1660,0,83,55,1660,0,131,7,1660,0,135,3,1660,0,122,16,1660,0,103,35,1522,4,128,144,1522,4,224,48,1522,4,259,13,1522,4,255,17,1522,4,149,123,1522,4,138,134,1522,4,264,8,1522,4,271,1,1522,4,236,36,1522,4,246,26,1798,0,0,0,1798,0,0,0,1798,0,0,0,1798,0,0,0,1798,0,0,0,1798,0,0,0,1798,0,0,0,1798,0,0,0,1798,0,0,0,1798,0,0,0,1702,2,88,6,1702,2,67,27,1702,2,42,52,1702,2,60,34,1702,2,56,38,1702,2,68,26,1702,2,71,23,245,5,260,324,515,449,141,28,1345,284,141,28,1537,92,141,28,1551,78,141,28,1447,182,141,28,1265,364,141,28,1602,27,141,28,1494,135,141,28,1527,102,141,28,1367,262,141,28,865,764,869,9,14,906,318,9,241,1230,359,0,426,499,317,197,493,2,29,1274,495,17,95,1191,1726,17,9,46,1726,15,17,40,1726,18,6,48,1726,12,17,43,1726,15,14,43,1726,16,9,47,1798,0,0,0,1798,0,0,0,1798,0,0,0,1798,0,0,0,1798,0,0,0,1798,0,0,0,1798,0,0,0,1798,0,0,0,1798,0,0,0,1798,0,0,0,1798,0,0,0,1798,0,0,0,159,16,569,1054,159,7,977,655,159,26,379,1234,159,18,555,1066,159,24,62,1553,159,25,94,1520,171,5,527,1095,1271,0,396,76,26,29,177,4,16,87,491,1023,177,5,1611,5,193,12,264,1329,193,0,1360,125,33,11,21,55,193,1,660,396,384,164,196,5,640,691,170,96,202,3,758,824,11,209,3,742,792,52,1231,3,504,60,825,6,947,20,1421,2,357,18,1246,3,301,248,1738,3,42,15,1704,3,85,6,219,1,24,60,199,291,1004,219,1,41,86,256,330,865,236,23,306,650,382,201,236,2,43,100,224,1193,236,0,145,280,371,766,1375,12,307,104,1375,57,55,311,1375,48,128,247,245,4,783,766,1032,6,251,509,1556,3,52,8,30,19,12,22,96,778,1,22,81,54,82,12,59,139,48,9,36,88,52,15,47,275,294,33,560,893,9,9,294,2,130,265,256,218,315,254,64,315,51,875,275,282,315,14,390,436,368,191,84,7.906878698224853,12.876642103928784,2.073529411764706,1.2615576308034662,12.509473684210526,5.025714921001706,2.5825720309205904,1.3417581372930611
CA,CAN,Canada,2021-03-05,2021-03-05,1875,6,210005.71247538846,3,174060.72035161097,162,1821,24207487.825060047,1534,0,5,15,1855,0,4,111,1760,0,6,41,1828,0,3,349,1523,0,6,310,1559,0,3,295,1577,0,7,77,1791,0,4,36,1835,0,6,77,1792,0,6,12,1857,0,5,67,1803,0,4,297,1574,0,5,49,1821,0,5,179,1691,1860,3,5,7,1764,5,34,72,1834,3,17,21,1526,9,83,257,1565,10,74,226,1580,12,68,215,1798,2,39,36,1839,3,16,17,1798,2,30,45,1863,2,6,4,1808,4,23,40,1578,8,83,206,1826,5,22,22,1696,7,72,100,53,1,88,1733,1788,0,23,64,61,13,703,1098,1173,6,107,589,1768,0,7,95,5,1768,0,4,103,0,1871,0,3,1,0,191,13,65,1606,72,9,130,1660,4,1745,2,71,56,1,1801,0,4,70,0,212,0,1107,274,164,118,261,36,464,949,165,261,36,704,693,181,261,32,649,723,210,261,43,185,873,513,261,17,1012,507,78,1760,0,55,60,1760,0,83,32,1760,0,64,51,1760,0,94,21,1760,0,76,39,1760,0,94,21,1760,0,112,3,1760,0,105,10,1760,0,94,21,1760,0,66,49,1712,0,78,85,1712,0,122,41,1712,0,141,22,1712,0,148,15,1712,0,71,92,1712,0,90,73,1712,0,156,7,1712,0,160,3,1712,0,147,16,1712,0,130,33,1609,5,111,150,1609,5,198,63,1609,5,245,16,1609,5,243,18,1609,5,134,127,1609,5,126,135,1609,5,249,12,1609,5,261,0,1609,5,237,24,1609,5,237,24,1875,0,0,0,1875,0,0,0,1875,0,0,0,1875,0,0,0,1875,0,0,0,1875,0,0,0,1875,0,0,0,1875,0,0,0,1875,0,0,0,1875,0,0,0,1788,1,82,4,1788,1,51,35,1788,1,35,51,1788,1,58,28,1788,1,54,32,1788,1,64,22,1788,1,66,20,273,9,280,288,532,493,158,48,1388,281,158,48,1594,75,158,48,1589,80,158,48,1455,214,158,48,1297,372,158,48,1646,23,158,48,1537,132,158,48,1555,114,158,48,1361,308,158,48,887,782,905,6,29,935,341,4,235,1295,352,0,521,515,286,201,505,1,41,1328,512,18,115,1230,1813,14,9,39,1813,11,16,35,1813,17,5,40,1813,16,9,37,1813,12,12,38,1813,14,12,36,1875,0,0,0,1875,0,0,0,1875,0,0,0,1875,0,0,0,1875,0,0,0,1875,0,0,0,1875,0,0,0,1875,0,0,0,1875,0,0,0,1875,0,0,0,1875,0,0,0,1875,0,0,0,175,16,544,1140,175,9,998,693,175,29,387,1284,175,25,592,1083,175,34,50,1616,175,30,95,1575,180,8,498,1189,1377,0,374,53,34,37,190,8,11,100,503,1063,190,5,1675,5,212,9,268,1386,212,1,1394,159,28,16,7,58,212,2,721,412,308,220,217,9,679,735,153,82,224,4,768,865,14,227,2,762,820,64,1332,5,504,34,878,5,982,10,1488,3,372,12,1283,6,349,237,1825,1,39,10,1780,3,88,4,239,0,23,43,201,287,1082,239,1,34,86,254,359,902,253,19,332,640,423,208,253,0,50,115,255,1202,253,0,157,268,382,815,1455,13,307,100,1455,62,54,304,1455,45,139,236,263,7,848,757,1118,3,234,520,1650,2,40,3,32,19,6,15,108,803,0,21,75,53,100,15,51,144,43,8,46,105,56,28,60,267,317,34,576,920,16,12,317,7,138,280,240,274,325,213,81,336,35,932,269,303,336,17,433,454,374,183,78,8.925311203319502,13.37877586979502,1.8658536585365855,1.1733900988157329,12.733813443072702,5.201862226423155,2.579384203480589,1.326590600453075
CA,CAN,Canada,2021-03-06,2021-03-06,1981,2,26802.826980177,2,26802.826980177,176,1928,25933548.38586165,1620,0,3,12,1966,0,2,123,1856,0,3,43,1935,0,0,345,1636,0,1,336,1644,0,3,271,1707,0,3,83,1895,0,2,43,1936,0,2,77,1902,0,2,13,1966,0,1,85,1895,0,3,314,1664,0,3,48,1930,0,1,197,1783,1969,2,7,3,1858,1,40,82,1938,1,19,23,1636,5,87,253,1645,3,83,250,1710,6,70,195,1898,1,43,39,1938,0,23,20,1904,1,32,44,1968,2,7,4,1896,2,41,42,1667,2,87,225,1933,1,24,23,1784,3,79,115,49,4,98,1830,1890,0,24,67,64,14,705,1198,1278,3,112,588,1869,0,5,104,3,1869,0,3,109,0,1978,0,1,2,0,199,12,78,1692,76,8,133,1756,8,1848,2,84,47,0,1896,0,7,78,0,219,1,1126,313,179,143,268,35,494,1009,175,268,33,721,723,236,268,31,672,757,253,268,46,168,890,609,268,22,1071,543,77,1839,0,63,79,1839,0,101,41,1839,0,87,55,1839,0,119,23,1839,0,101,41,1839,0,121,21,1839,0,140,2,1839,0,135,7,1839,0,120,22,1839,0,72,70,1803,0,71,107,1803,0,128,50,1803,0,144,34,1803,0,154,24,1803,0,78,100,1803,0,99,79,1803,0,173,5,1803,0,178,0,1803,0,157,21,1803,0,142,36,1677,6,136,162,1677,6,223,75,1677,6,286,12,1677,6,280,18,1677,6,149,149,1677,6,152,146,1677,6,289,9,1677,6,298,0,1677,6,269,29,1677,6,269,29,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1884,0,96,1,1884,0,61,36,1884,0,39,58,1884,0,65,32,1884,0,54,43,1884,0,74,23,1884,0,81,16,276,9,282,353,550,511,155,50,1478,298,155,50,1696,80,155,50,1700,76,155,50,1584,192,155,50,1386,390,155,50,1744,32,155,50,1642,134,155,50,1651,125,155,50,1473,303,155,50,919,857,996,4,26,955,361,8,255,1357,386,2,529,519,333,212,554,2,33,1392,555,19,116,1291,1907,9,13,52,1907,7,17,50,1907,11,5,58,1907,7,23,44,1907,11,10,53,1907,8,7,59,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,1981,0,0,0,180,18,593,1190,180,19,1111,671,180,30,475,1296,180,26,694,1081,180,41,67,1693,180,34,106,1661,191,3,587,1200,1394,1,445,75,20,46,201,12,17,108,541,1102,201,9,1768,3,222,20,279,1460,222,1,1489,158,34,20,16,41,222,3,700,442,368,246,230,10,700,762,178,101,236,7,804,920,14,247,2,795,870,67,1391,7,530,53,873,8,1088,12,1506,8,452,15,1289,7,352,333,1914,4,49,14,1875,2,100,4,255,3,28,57,211,311,1116,255,2,31,108,250,393,942,269,26,344,681,434,227,269,2,47,109,241,1313,269,2,151,282,383,894,1549,12,308,112,1549,49,53,330,1549,35,116,281,281,9,940,751,1230,1,225,525,1764,0,45,6,34,18,6,21,87,830,1,17,80,63,118,17,71,155,56,4,53,97,59,24,46,290,329,34,641,965,3,9,329,9,115,323,322,273,312,219,79,355,59,992,295,280,355,23,437,462,415,195,94,8.134031413612565,13.063582547252025,1.9390243902439024,1.2002835156396552,12.621387283236995,5.183803987531669,2.6166134185303513,1.3784902345689378
