ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BGD,Bangladesh,2021-01-14,2021-01-14,409,12,1279674.3671952048,3,216536.74599546078,174,357,36148220.50972832,204,27,20,362,28,84,297,29,26,354,27,44,338,22,76,311,28,57,324,29,30,350,27,26,356,32,22,355,27,16,366,25,48,336,24,90,295,35,45,329,29,93,287,389,3,7,10,325,5,33,46,383,4,10,12,365,6,16,22,333,3,21,52,352,8,23,26,379,6,11,13,383,3,12,11,387,5,6,11,393,1,9,6,361,6,20,22,319,9,35,46,364,3,18,24,316,7,55,31,51,1,75,282,342,1,20,46,60,2,63,284,346,1,11,51,398,0,3,8,0,398,0,7,4,0,402,1,3,3,0,76,6,12,315,64,5,4,306,30,406,0,2,0,1,0,72,3,176,90,47,21,90,33,151,76,59,90,27,130,96,66,90,33,203,58,25,90,30,167,75,47,90,35,60,61,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,5,119,75,56,56,0,0,0,0,0,0,0,0,0,0,0,0,398,5,4,2,398,8,2,1,398,6,4,1,398,8,1,2,398,7,1,3,398,6,3,2,409,0,0,0,409,0,0,0,409,0,0,0,409,0,0,0,409,0,0,0,409,0,0,0,409,0,0,0,409,0,0,0,409,0,0,0,409,0,0,0,409,0,0,0,409,0,0,0,112,15,181,101,112,16,173,108,112,15,137,145,112,17,146,134,112,18,123,156,112,14,118,165,118,1,132,158,277,0,65,26,19,22,123,4,11,38,117,116,123,9,260,17,136,4,49,220,136,2,157,67,13,9,13,12,136,5,104,45,60,59,138,3,65,109,65,29,144,4,15,213,33,0,155,9,18,196,31,229,10,150,20,237,6,144,22,273,6,112,18,264,6,102,37,286,9,93,21,292,5,97,15,164,2,2,24,49,60,108,164,3,6,31,54,56,95,173,6,73,59,53,45,173,3,23,30,83,97,173,3,52,58,65,58,300,7,84,18,300,18,49,42,300,12,58,39,176,4,131,98,311,0,29,69,382,0,16,1,3,2,0,0,5,254,0,6,18,3,28,4,16,9,12,0,7,14,4,2,3,29,195,4,176,34,0,0,195,2,66,96,37,7,5,1,0,204,5,119,41,40,204,3,56,45,70,18,13,6.232804232804233,8.335950281428632,2.8846153846153846,2.646891229821084,14.536945812807883,6.6272662503097575,2.806122448979592,1.725573339221466
BGD,Bangladesh,2021-01-15,2021-01-15,484,21,1595573.2518267748,7,533053.1373679109,204,427,34556320.96089788,254,36,32,416,39,89,356,40,38,406,45,51,388,35,97,352,44,59,381,40,34,410,42,35,407,36,36,412,38,28,418,39,48,397,43,74,367,46,52,386,45,117,322,452,8,15,9,395,12,33,44,446,6,16,16,433,5,22,24,387,9,37,51,425,11,20,28,450,5,10,19,449,6,14,15,448,8,17,11,456,6,17,5,436,7,25,16,410,10,27,37,432,8,19,25,367,10,66,41,50,7,103,324,392,0,45,47,65,8,83,328,405,2,16,61,468,1,4,10,1,468,1,8,5,2,476,0,1,5,2,96,6,28,354,71,1,6,356,50,479,0,1,0,4,0,83,4,202,107,52,36,110,36,198,90,50,110,39,157,92,86,110,33,257,49,35,110,39,185,96,54,110,43,68,68,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,6,150,88,74,50,0,0,0,0,0,0,0,0,0,0,0,0,456,16,5,7,456,15,6,7,456,12,7,9,456,18,2,8,456,16,3,9,456,16,2,10,484,0,0,0,484,0,0,0,484,0,0,0,484,0,0,0,484,0,0,0,484,0,0,0,484,0,0,0,484,0,0,0,484,0,0,0,484,0,0,0,484,0,0,0,484,0,0,0,124,15,227,118,124,16,223,121,124,19,161,180,124,16,185,159,124,16,157,187,124,14,141,205,134,3,160,187,324,2,91,32,14,21,140,3,9,69,134,129,140,10,319,15,153,4,63,264,153,1,170,96,24,15,11,14,153,3,122,48,79,79,157,1,70,135,90,31,162,1,18,270,33,0,182,7,19,252,24,263,13,184,24,266,15,181,22,327,11,126,20,302,14,130,38,332,11,118,23,348,13,113,10,188,5,9,15,61,67,139,188,2,13,34,58,67,122,207,5,94,77,51,50,207,4,34,47,76,116,207,4,66,74,62,71,346,5,116,17,346,27,70,41,346,23,79,36,212,2,157,113,371,0,44,69,443,0,22,1,1,3,1,1,12,290,0,5,32,8,35,3,10,14,13,0,13,18,2,2,3,36,224,1,227,32,0,0,224,0,73,116,52,14,4,1,0,229,2,135,58,60,229,1,78,63,73,23,17,6.6124401913875595,8.537138227356534,2.5873015873015874,2.1070918702120154,15.201646090534979,6.320346045802661,2.733050847457627,1.716233138194685
BGD,Bangladesh,2021-01-16,2021-01-16,482,14,1141381.390476267,7,514631.7840841582,249,426,38972974.68312681,248,32,32,418,34,80,368,32,34,416,34,47,401,35,105,342,38,75,369,35,47,400,36,32,414,37,36,409,35,22,425,31,53,398,37,97,348,39,58,385,40,104,338,450,12,13,7,402,7,37,36,448,8,17,9,435,9,18,20,377,10,42,53,407,9,28,38,435,9,13,25,450,8,15,9,446,6,19,11,460,7,11,4,429,10,27,16,385,12,44,41,424,8,22,28,378,7,59,38,55,1,100,326,388,2,46,46,65,11,85,321,399,1,22,60,460,1,6,14,1,460,1,15,5,1,469,0,9,4,0,105,8,18,351,82,3,10,344,43,473,0,6,0,3,0,102,3,166,129,44,38,134,31,183,70,64,134,29,143,88,88,134,30,222,58,38,134,32,174,85,57,134,28,74,62,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,6,143,81,73,47,0,0,0,0,0,0,0,0,0,0,0,0,467,9,5,1,467,10,3,2,467,10,3,2,467,8,6,1,467,9,3,3,467,7,6,2,482,0,0,0,482,0,0,0,482,0,0,0,482,0,0,0,482,0,0,0,482,0,0,0,482,0,0,0,482,0,0,0,482,0,0,0,482,0,0,0,482,0,0,0,482,0,0,0,145,11,215,111,145,8,223,106,145,14,162,161,145,12,175,150,145,9,150,178,145,7,138,192,151,1,156,174,326,1,81,33,14,27,158,2,11,65,120,126,158,6,301,17,169,8,53,252,169,5,182,69,31,13,7,6,169,6,105,61,90,51,172,3,68,121,87,31,174,5,19,255,29,0,183,8,20,233,38,269,8,189,16,261,9,190,22,322,9,136,15,309,8,132,33,334,8,119,21,347,8,120,7,192,3,9,13,53,67,145,192,5,11,23,66,61,124,204,4,85,72,54,63,204,4,35,50,76,113,204,6,68,73,59,72,344,8,108,22,344,26,66,46,344,24,78,36,212,2,145,123,359,1,52,70,434,0,22,2,3,2,1,2,16,290,4,7,30,8,40,1,13,14,14,0,6,17,5,2,3,28,221,4,236,21,0,0,221,1,97,88,47,19,7,1,1,226,3,148,47,58,226,1,55,62,94,29,15,6.259911894273127,7.96776281273424,3.1594202898550723,2.27921031477879,14.730290456431534,6.478640829573505,2.9145299145299144,1.6961083938388597
BGD,Bangladesh,2021-01-17,2021-01-17,450,13,913074.4712309911,5,238965.0791975155,224,385,36397726.972073816,231,32,28,390,28,87,335,29,26,395,29,56,365,31,77,342,30,76,344,31,32,387,31,34,385,33,27,390,35,31,384,31,33,386,28,88,334,32,62,356,32,100,318,422,6,14,8,363,8,36,43,424,5,14,7,394,7,28,21,373,8,31,38,374,10,35,31,418,3,18,11,416,7,20,7,423,4,10,13,419,4,14,13,417,6,16,11,362,11,42,35,388,9,31,22,350,12,53,35,63,2,93,292,368,2,36,44,76,5,79,290,373,1,16,60,434,0,0,16,0,434,0,13,3,0,439,0,6,5,0,100,7,25,318,87,6,6,312,39,444,0,2,0,4,0,97,4,163,105,45,36,117,21,159,91,62,117,27,113,85,108,117,22,211,61,39,117,22,149,81,81,117,26,47,61,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,5,118,66,74,71,0,0,0,0,0,0,0,0,0,0,0,0,427,9,4,10,427,9,6,8,427,9,7,7,427,9,4,10,427,10,8,5,427,8,7,8,450,0,0,0,450,0,0,0,450,0,0,0,450,0,0,0,450,0,0,0,450,0,0,0,450,0,0,0,450,0,0,0,450,0,0,0,450,0,0,0,450,0,0,0,450,0,0,0,124,14,205,107,124,15,216,95,124,16,138,172,124,14,154,158,124,14,141,171,124,14,135,177,129,4,148,169,302,0,73,34,13,28,135,4,5,55,140,111,135,7,295,13,149,3,58,240,149,2,161,79,31,12,9,7,149,4,118,51,71,57,153,5,57,138,74,23,162,4,15,227,42,0,172,4,17,216,41,248,16,167,19,238,19,172,21,314,13,107,16,299,13,110,28,312,14,110,14,317,14,109,10,181,3,9,15,49,52,141,181,4,10,29,58,61,107,197,3,81,78,43,48,197,1,36,39,84,93,197,2,57,79,56,59,314,6,114,16,314,22,60,54,314,19,88,29,198,2,140,110,340,0,44,66,411,0,12,3,2,2,2,2,16,274,0,7,17,12,43,2,8,10,16,0,8,21,3,3,3,23,213,4,204,25,3,1,213,1,78,88,49,17,2,2,0,218,1,132,56,43,218,1,69,49,76,25,12,6.321243523316062,8.277128031243437,3.3392857142857144,2.9742946342668493,14.854460093896714,5.92424195569182,2.7777777777777777,1.7081655239947742
BGD,Bangladesh,2021-01-18,2021-01-18,479,16,1415873.6167158321,10,781118.1024372131,232,427,39253669.416230746,244,33,32,414,31,85,363,30,33,416,34,47,398,31,82,366,29,76,374,32,30,417,34,32,413,30,21,428,35,25,419,32,55,392,28,91,360,34,41,404,28,101,350,447,6,13,13,394,5,34,46,446,7,17,9,432,6,21,20,397,8,32,42,403,7,37,32,449,3,14,13,447,5,16,11,458,4,7,10,454,4,10,11,424,6,26,23,388,5,46,40,438,6,18,17,378,6,61,34,49,3,90,337,393,0,39,47,54,9,84,332,396,1,17,65,462,1,5,11,0,462,1,8,8,0,471,0,7,1,0,86,4,26,363,59,1,13,361,45,467,1,2,1,8,0,76,1,145,135,80,42,104,25,173,106,71,104,25,142,110,98,104,24,232,79,40,104,22,172,89,92,104,33,60,65,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,5,140,88,70,73,0,0,0,0,0,0,0,0,0,0,0,0,453,10,7,9,453,10,6,10,453,11,6,9,453,11,5,10,453,9,10,7,453,11,5,10,479,0,0,0,479,0,0,0,479,0,0,0,479,0,0,0,479,0,0,0,479,0,0,0,479,0,0,0,479,0,0,0,479,0,0,0,479,0,0,0,479,0,0,0,479,0,0,0,119,15,237,108,119,20,239,101,119,20,164,176,119,21,179,160,119,17,156,187,119,16,155,189,134,5,167,173,312,1,82,36,17,31,138,4,6,65,141,125,138,5,322,14,146,6,63,264,146,4,168,96,28,19,8,10,146,4,116,56,78,79,148,6,45,139,104,37,150,6,17,256,50,0,164,9,17,244,45,248,9,201,21,244,12,198,25,320,9,134,16,305,9,133,32,329,9,123,18,327,7,135,10,179,3,10,26,69,56,136,179,6,14,37,72,57,114,198,13,99,75,46,48,198,7,27,73,71,103,198,7,68,88,63,55,329,13,119,18,329,27,62,61,329,18,97,35,208,3,158,110,369,0,37,73,443,0,14,2,0,2,2,1,15,290,0,15,29,11,35,5,12,13,12,0,6,12,5,1,2,31,227,6,225,21,0,0,227,1,82,107,40,18,2,2,0,232,3,140,38,66,232,4,71,55,77,29,11,6.6028708133971294,8.489823738065644,3.14,2.7926689742968107,14.799126637554584,6.262797363226752,2.8173913043478263,1.8052935683833602
BGD,Bangladesh,2021-01-19,2021-01-19,448,11,1049869.6503405669,2,270904.53857717395,227,404,37510218.99949998,252,34,27,387,39,82,327,37,40,371,38,55,355,32,82,334,35,64,349,35,31,382,36,30,382,37,26,385,35,25,388,36,48,364,38,94,316,39,54,355,38,94,316,421,6,11,10,366,6,34,42,408,9,11,20,393,6,27,22,366,6,37,39,384,9,31,24,417,5,13,13,418,7,11,12,422,6,5,15,423,4,15,6,400,4,25,19,354,7,43,44,394,6,30,18,354,9,59,26,42,2,87,317,365,1,53,29,48,3,81,316,367,2,16,63,432,0,4,9,3,432,0,11,2,3,439,0,4,5,0,71,6,36,335,56,1,14,343,34,435,0,3,4,6,0,76,2,129,117,82,42,98,30,153,85,82,98,32,120,93,105,98,26,212,70,42,98,35,135,97,83,98,35,50,74,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,6,133,85,71,58,0,0,0,0,0,0,0,0,0,0,0,0,414,12,8,14,414,10,12,12,414,9,17,8,414,12,7,15,414,12,11,11,414,10,13,11,448,0,0,0,448,0,0,0,448,0,0,0,448,0,0,0,448,0,0,0,448,0,0,0,448,0,0,0,448,0,0,0,448,0,0,0,448,0,0,0,448,0,0,0,448,0,0,0,103,11,227,107,103,17,222,106,103,19,144,182,103,13,173,159,103,14,152,179,103,13,146,186,114,4,160,170,288,0,69,41,19,31,120,6,12,62,124,124,120,10,301,17,132,4,45,267,132,4,172,84,21,20,6,9,132,8,106,57,76,69,135,4,49,134,92,34,137,7,13,250,41,0,145,6,18,236,43,225,10,185,28,230,10,181,27,307,8,114,19,279,9,125,35,300,13,112,23,306,11,117,14,159,3,7,14,53,68,144,159,3,12,24,54,82,114,168,3,90,84,53,50,168,3,21,63,93,100,168,3,60,91,70,56,299,8,117,24,299,27,62,60,299,22,83,44,173,2,154,119,329,0,41,78,410,0,17,1,1,3,0,2,14,260,0,10,25,5,44,0,14,10,12,0,7,21,5,1,1,33,188,3,220,35,1,1,188,1,102,102,40,13,2,0,0,194,3,144,56,51,194,1,79,48,84,26,16,5.689814814814815,7.556982784336367,3.545454545454545,3.0781077750376893,14.538135593220339,6.823194728016332,2.7975708502024292,1.9019443864708916
BGD,Bangladesh,2021-01-20,2021-01-20,491,19,1503697.2634038364,7,537369.1819696308,277,442,34760159.87302159,270,35,34,422,33,92,366,33,37,421,27,60,404,34,82,375,25,59,407,29,44,418,31,32,428,32,39,420,32,29,430,28,51,412,29,94,368,34,58,399,33,109,349,457,8,15,11,399,13,37,42,454,9,19,9,431,8,21,31,409,9,35,38,432,10,26,23,447,10,18,16,459,10,12,10,452,10,11,18,462,7,17,5,440,9,27,15,397,11,42,41,433,8,17,33,382,11,58,40,48,1,118,324,382,1,49,59,59,3,93,336,400,1,19,71,472,0,7,11,1,472,1,11,6,1,480,0,6,3,2,88,5,32,366,69,1,15,343,63,479,0,3,5,4,0,92,2,151,106,98,42,104,27,160,107,93,104,30,123,100,134,104,18,232,82,55,104,23,157,105,102,104,30,63,76,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3,166,80,75,68,0,0,0,0,0,0,0,0,0,0,0,0,461,9,12,9,461,12,6,12,461,11,10,9,461,13,8,9,461,12,6,12,461,10,10,10,491,0,0,0,491,0,0,0,491,0,0,0,491,0,0,0,491,0,0,0,491,0,0,0,491,0,0,0,491,0,0,0,491,0,0,0,491,0,0,0,491,0,0,0,491,0,0,0,111,7,258,115,111,14,239,127,111,17,177,186,111,20,203,157,111,16,157,207,111,13,150,217,117,2,186,186,305,2,89,35,27,33,119,3,14,59,161,135,119,5,334,33,137,7,71,276,137,4,184,102,26,19,4,15,137,5,127,56,83,83,139,5,81,132,98,36,147,5,21,272,46,0,166,4,15,256,50,234,14,224,19,252,11,195,33,314,9,143,25,288,9,150,44,335,11,128,17,341,9,128,13,176,6,7,21,52,72,157,176,6,11,23,73,80,122,191,3,99,82,50,66,191,5,41,50,81,123,191,6,66,80,75,73,348,4,115,24,348,23,71,49,348,18,82,43,200,3,149,139,352,2,56,81,438,1,20,2,6,5,1,3,15,292,1,11,31,5,34,2,13,18,13,0,14,17,6,4,3,27,214,8,253,16,0,0,214,3,90,112,51,14,7,0,0,219,6,137,54,75,219,3,76,76,77,33,7,7.4125560538116595,8.611757321120924,2.7954545454545454,2.2188279546109495,14.44758064516129,6.333293093681523,2.8307086614173227,1.6294237110712988
BGD,Bangladesh,2021-01-21,2021-01-21,458,15,1063264.8510472048,7,572160.9717038398,168,411,35295819.26103526,266,31,27,400,26,78,354,35,32,391,35,52,371,32,79,347,31,66,361,33,37,388,33,37,388,34,27,397,30,29,399,32,40,386,26,103,329,34,37,387,26,100,332,431,5,13,9,380,14,30,34,426,5,15,12,406,10,18,24,379,13,29,37,392,7,34,25,421,7,13,17,421,7,18,12,431,8,7,12,429,7,15,7,418,7,18,15,355,16,40,47,421,6,11,20,358,13,54,33,47,0,79,332,382,0,38,38,54,4,93,307,367,4,28,59,430,2,6,19,1,430,2,15,10,1,443,0,5,9,1,95,5,30,328,64,1,14,339,40,444,0,7,2,5,0,85,2,138,109,87,37,105,27,142,102,82,105,33,130,78,112,105,23,228,64,38,105,27,153,92,81,105,38,58,50,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,5,150,89,63,59,0,0,0,0,0,0,0,0,0,0,0,0,430,10,6,12,430,11,4,13,430,9,9,10,430,10,7,11,430,12,4,12,430,10,6,12,458,0,0,0,458,0,0,0,458,0,0,0,458,0,0,0,458,0,0,0,458,0,0,0,458,0,0,0,458,0,0,0,458,0,0,0,458,0,0,0,458,0,0,0,458,0,0,0,107,7,231,113,107,10,208,133,107,18,149,184,107,16,181,154,107,12,147,192,107,14,131,206,112,1,161,184,297,3,78,35,18,27,120,2,13,54,143,126,120,5,314,19,129,3,53,273,129,2,170,89,29,14,12,13,129,1,115,61,75,77,131,4,68,134,88,33,134,3,26,263,32,0,151,11,15,247,34,232,15,184,27,254,13,163,28,312,13,108,25,279,10,120,49,315,11,114,18,330,10,109,9,159,4,7,15,57,58,158,159,8,11,31,58,68,123,171,5,91,82,51,58,171,3,24,48,90,122,171,5,69,70,76,67,321,6,109,22,321,27,51,59,321,23,73,41,176,4,161,117,341,0,46,71,413,2,16,3,1,3,1,1,18,256,0,7,22,6,46,4,17,18,11,0,13,17,10,2,3,26,184,5,230,36,0,3,184,1,104,87,55,17,9,1,0,189,3,146,66,54,189,3,70,72,81,28,15,7.190049751243781,8.91122328850043,2.7254901960784315,2.254581392387944,15.305439330543932,6.0100416422410765,2.6642276422764226,1.736716586858524
BGD,Bangladesh,2021-01-22,2021-01-22,551,14,1382089.7058221106,5,689433.5420255843,249,498,80255850.28251304,322,30,27,494,30,87,434,33,33,485,40,54,457,31,112,408,34,70,447,33,43,475,34,42,475,31,39,481,35,32,484,36,42,473,33,104,414,39,67,445,35,95,421,524,8,12,7,464,8,31,48,518,5,17,11,497,4,24,26,439,7,45,60,481,6,27,37,508,9,15,19,509,7,21,14,512,8,14,17,519,2,20,10,509,2,23,17,447,9,48,47,484,8,25,34,456,8,56,31,53,0,102,396,461,1,44,45,69,4,101,377,452,3,13,83,538,0,5,8,0,538,1,7,3,2,544,0,4,3,0,95,7,32,417,81,1,8,414,47,543,0,6,0,2,0,93,0,169,124,113,52,118,36,187,122,88,118,35,137,123,138,118,29,268,87,49,118,32,175,123,103,118,39,74,66,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,8,190,100,78,60,0,0,0,0,0,0,0,0,0,0,0,0,521,14,7,9,521,15,5,10,521,12,9,9,521,10,11,9,521,14,7,9,521,14,6,10,551,0,0,0,551,0,0,0,551,0,0,0,551,0,0,0,551,0,0,0,551,0,0,0,551,0,0,0,551,0,0,0,551,0,0,0,551,0,0,0,551,0,0,0,551,0,0,0,128,15,267,141,128,15,255,153,128,18,193,212,128,18,223,182,128,13,182,228,128,15,161,247,136,1,196,218,355,0,86,41,25,44,139,5,11,72,166,158,139,6,389,17,150,7,71,323,150,3,196,120,31,16,22,13,150,5,136,69,109,82,152,5,77,176,98,43,156,2,15,337,41,0,165,8,19,319,40,286,10,223,32,298,11,211,31,359,10,153,29,329,10,161,51,371,7,148,25,392,6,139,14,175,6,13,26,74,80,177,175,4,14,37,92,90,139,188,6,107,102,74,74,188,4,32,63,120,144,188,3,74,97,106,83,383,7,135,26,383,34,68,66,383,26,88,54,194,4,195,158,393,1,65,92,489,1,29,1,2,2,0,3,24,298,1,12,27,5,57,6,28,17,16,1,9,24,5,2,5,38,213,8,263,65,1,1,213,3,104,133,63,21,11,3,0,224,3,184,63,77,224,4,74,67,118,37,27,6.214932126696833,8.374485255275504,3.265625,2.2764647299412895,14.958199356913184,5.807241472628716,2.90032154340836,1.7301034537831688
